"long" "lat" "order" "hole" "piece" "id" "group"
357056.316452517 1734933.70044868 18471 FALSE 1 88 88.1
356895.173798537 1735035.85309984 18472 FALSE 1 88 88.1
356756.991280637 1735069.11802216 18473 FALSE 1 88 88.1
356642.594024237 1735066.91745792 18474 FALSE 1 88 88.1
356634.993787257 1735170.81950512 18475 FALSE 1 88 88.1
356649.669131997 1735299.0987334 18476 FALSE 1 88 88.1
356664.087162197 1735443.2170266 18477 FALSE 1 88 88.1
356581.309678037 1735512.79426706 18478 FALSE 1 88 88.1
356570.597745897 1735537.55167498 18479 FALSE 1 88 88.1
356482.197516217 1735577.2810952 18480 FALSE 1 88 88.1
356350.713875117 1735619.26668962 18481 FALSE 1 88 88.1
356312.481247537 1735698.88790388 18482 FALSE 1 88 88.1
356226.266205757 1735775.54306316 18483 FALSE 1 88 88.1
356164.776930357 1735822.0005793 18484 FALSE 1 88 88.1
356063.864863577 1735882.98905272 18485 FALSE 1 88 88.1
355944.919613937 1735944.1853973 18486 FALSE 1 88 88.1
355806.518945377 1736111.18007102 18487 FALSE 1 88 88.1
355649.618666877 1736237.91795446 18488 FALSE 1 88 88.1
355547.752119997 1736330.58969614 18489 FALSE 1 88 88.1
355433.901029777 1736490.263182 18490 FALSE 1 88 88.1
355289.093012297 1736597.5064874 18491 FALSE 1 88 88.1
355182.719105497 1736757.09382328 18492 FALSE 1 88 88.1
355079.194626117 1736858.58257428 18493 FALSE 1 88 88.1
354927.614181157 1736874.40643366 18494 FALSE 1 88 88.1
354833.700141778 1736817.42324166 18495 FALSE 1 88 88.1
354733.553634477 1736792.18412482 18496 FALSE 1 88 88.1
354541.873477277 1736840.14246336 18497 FALSE 1 88 88.1
354364.734438977 1736928.40328356 18498 FALSE 1 88 88.1
354303.413710977 1737027.6460245 18499 FALSE 1 88 88.1
354259.984218997 1737114.36554732 18500 FALSE 1 88 88.1
354236.387825057 1737204.3755873 18501 FALSE 1 88 88.1
354177.063471297 1737285.99963848 18502 FALSE 1 88 88.1
354051.547258797 1737387.74199192 18503 FALSE 1 88 88.1
353851.131203657 1737441.07982892 18504 FALSE 1 88 88.1
353543.442485817 1737537.8839618 18505 FALSE 1 88 88.1
353083.050078797 1737629.41017742 18506 FALSE 1 88 88.1
352739.991949537 1737710.78598186 18507 FALSE 1 88 88.1
352557.236332997 1737807.90958592 18508 FALSE 1 88 88.1
352345.133477558 1737915.92895024 18509 FALSE 1 88 88.1
352127.333035117 1738025.77359452 18510 FALSE 1 88 88.1
351875.083497297 1738123.69839562 18511 FALSE 1 88 88.1
351603.156691937 1738193.69691554 18512 FALSE 1 88 88.1
351297.545104117 1738279.91993102 18513 FALSE 1 88 88.1
351034.516322717 1738358.61378416 18514 FALSE 1 88 88.1
350834.525874997 1738448.8979496 18515 FALSE 1 88 88.1
350731.596960657 1738525.74617168 18516 FALSE 1 88 88.1
350609.632290278 1738706.62865892 18517 FALSE 1 88 88.1
350633.612862417 1738764.41810854 18518 FALSE 1 88 88.1
350692.854983957 1738790.1287332 18519 FALSE 1 88 88.1
350772.979696037 1738757.5327096 18520 FALSE 1 88 88.1
350800.357252117 1738804.72555432 18521 FALSE 1 88 88.1
350905.579209657 1738812.31037156 18522 FALSE 1 88 88.1
351047.070444717 1738837.07278448 18523 FALSE 1 88 88.1
351088.218476537 1738857.71328044 18524 FALSE 1 88 88.1
351140.686898977 1738906.37642728 18525 FALSE 1 88 88.1
351287.273590977 1738915.24393558 18526 FALSE 1 88 88.1
351464.338085717 1738858.65591108 18527 FALSE 1 88 88.1
351482.330745997 1738854.929339 18528 FALSE 1 88 88.1
351670.972902637 1738810.52485804 18529 FALSE 1 88 88.1
351884.164651337 1738758.79908226 18530 FALSE 1 88 88.1
352058.008272757 1738689.93122446 18531 FALSE 1 88 88.1
352170.749064137 1738586.5763667 18532 FALSE 1 88 88.1
352294.749385617 1738505.9661461 18533 FALSE 1 88 88.1
352380.544944417 1738431.07508328 18534 FALSE 1 88 88.1
352561.804870397 1738356.84306906 18535 FALSE 1 88 88.1
352764.724444458 1738329.86978622 18536 FALSE 1 88 88.1
352939.318424437 1738326.09746914 18537 FALSE 1 88 88.1
353057.917818077 1738349.36422426 18538 FALSE 1 88 88.1
353113.843994817 1738392.70875878 18539 FALSE 1 88 88.1
353148.360262477 1738448.6171012 18540 FALSE 1 88 88.1
353204.468976957 1738507.79565896 18541 FALSE 1 88 88.1
353271.032304697 1738558.05583774 18542 FALSE 1 88 88.1
353384.882167957 1738512.75409062 18543 FALSE 1 88 88.1
353480.258986417 1738467.66531108 18544 FALSE 1 88 88.1
353544.955184417 1738470.43861854 18545 FALSE 1 88 88.1
353691.101836677 1738479.31122564 18546 FALSE 1 88 88.1
353758.104978618 1738529.56632116 18547 FALSE 1 88 88.1
353993.903019557 1738569.07764896 18548 FALSE 1 88 88.1
354060.703330757 1738601.7393761 18549 FALSE 1 88 88.1
354137.477848857 1738621.969129 18550 FALSE 1 88 88.1
354227.474041997 1738682.51655034 18551 FALSE 1 88 88.1
354311.440626097 1738792.40141466 18552 FALSE 1 88 88.1
354304.611338597 1738963.15835892 18553 FALSE 1 88 88.1
354310.795678857 1739003.55715456 18554 FALSE 1 88 88.1
354355.705697437 1739045.26906788 18555 FALSE 1 88 88.1
354416.741213097 1739035.7675714 18556 FALSE 1 88 88.1
354521.340574257 1739027.52341688 18557 FALSE 1 88 88.1
354669.402360017 1739011.73993 18558 FALSE 1 88 88.1
354740.005280377 1739068.99175148 18559 FALSE 1 88 88.1
354767.145772777 1739133.78290406 18560 FALSE 1 88 88.1
354805.918390157 1739177.32512754 18561 FALSE 1 88 88.1
354750.133103817 1739260.66798686 18562 FALSE 1 88 88.1
354767.346358197 1739380.12021514 18563 FALSE 1 88 88.1
354036.082737837 1739633.13092694 18564 FALSE 1 88 88.1
353902.880245757 1739678.65584498 18565 FALSE 1 88 88.1
353786.053025597 1739732.78982922 18566 FALSE 1 88 88.1
353756.915068497 1739799.98941048 18567 FALSE 1 88 88.1
353656.144991257 1739873.29355258 18568 FALSE 1 88 88.1
353547.607358417 1739883.34273704 18569 FALSE 1 88 88.1
353396.047095577 1739900.92621358 18570 FALSE 1 88 88.1
353246.246156737 1739918.48940972 18571 FALSE 1 88 88.1
353132.998425637 1739977.8608739 18572 FALSE 1 88 88.1
353057.258311117 1740047.357338 18573 FALSE 1 88 88.1
352944.477097677 1740147.19356176 18574 FALSE 1 88 88.1
352666.183618017 1740160.95949002 18575 FALSE 1 88 88.1
352507.504794497 1740171.58678754 18576 FALSE 1 88 88.1
352467.283426737 1740193.16536162 18577 FALSE 1 88 88.1
352398.316954337 1740239.7093419 18578 FALSE 1 88 88.1
352217.212955317 1740289.30576346 18579 FALSE 1 88 88.1
352063.960506597 1740350.89808656 18580 FALSE 1 88 88.1
351920.702539297 1740401.81776068 18581 FALSE 1 88 88.1
351861.215987697 1740469.36732668 18582 FALSE 1 88 88.1
351718.532382577 1740608.25898602 18583 FALSE 1 88 88.1
351532.013718077 1740798.68365584 18584 FALSE 1 88 88.1
351417.852093157 1740893.25721632 18585 FALSE 1 88 88.1
351040.751388337 1740883.52847674 18586 FALSE 1 88 88.1
351058.022680837 1741351.37562882 18587 FALSE 1 88 88.1
350962.382102097 1741373.593228 18588 FALSE 1 88 88.1
350936.965693877 1741458.34576314 18589 FALSE 1 88 88.1
350971.441533737 1741510.73543488 18590 FALSE 1 88 88.1
351058.507585537 1741622.34420194 18591 FALSE 1 88 88.1
351030.398725877 1741626.18744414 18592 FALSE 1 88 88.1
350930.096091697 1741625.5843688 18593 FALSE 1 88 88.1
350860.960873517 1741619.34321262 18594 FALSE 1 88 88.1
350829.197776277 1741649.6221798 18595 FALSE 1 88 88.1
350808.613120157 1741695.60841436 18596 FALSE 1 88 88.1
350778.791931557 1741741.70114832 18597 FALSE 1 88 88.1
350706.245899537 1741783.0077902 18598 FALSE 1 88 88.1
350609.482211957 1741784.12349248 18599 FALSE 1 88 88.1
350423.018911717 1741826.74362892 18600 FALSE 1 88 88.1
350145.251531757 1742000.6249648 18601 FALSE 1 88 88.1
350018.253522857 1742088.3083942 18602 FALSE 1 88 88.1
349853.815119357 1742209.8554401 18603 FALSE 1 88 88.1
349723.582423197 1742322.21023118 18604 FALSE 1 88 88.1
349593.329438657 1742432.80569896 18605 FALSE 1 88 88.1
349504.204277637 1742562.28226884 18606 FALSE 1 88 88.1
349432.950076157 1742677.47619398 18607 FALSE 1 88 88.1
349417.284764957 1742730.4440506 18608 FALSE 1 88 88.1
349393.546597077 1742808.13903272 18609 FALSE 1 88 88.1
349341.889474497 1742829.84957024 18610 FALSE 1 88 88.1
349292.858424737 1742774.1085603 18611 FALSE 1 88 88.1
349204.499455297 1742702.98485716 18612 FALSE 1 88 88.1
349168.649644377 1742684.04291274 18613 FALSE 1 88 88.1
349137.530124337 1742617.53791432 18614 FALSE 1 88 88.1
349203.120879777 1742468.97736176 18615 FALSE 1 88 88.1
349184.053949797 1742265.08658516 18616 FALSE 1 88 88.1
349135.855557037 1742167.10616626 18617 FALSE 1 88 88.1
349118.702905157 1742052.93160366 18618 FALSE 1 88 88.1
349223.296116677 1742005.97667466 18619 FALSE 1 88 88.1
349299.116525538 1742057.88966978 18620 FALSE 1 88 88.1
349391.461647497 1742055.06532462 18621 FALSE 1 88 88.1
349505.676811917 1742041.4313661 18622 FALSE 1 88 88.1
349600.302242117 1742045.61902538 18623 FALSE 1 88 88.1
349704.393802277 1742107.76347404 18624 FALSE 1 88 88.1
349883.975644297 1742040.58860292 18625 FALSE 1 88 88.1
349912.303094637 1741788.64294546 18626 FALSE 1 88 88.1
349911.959195417 1741644.36187076 18627 FALSE 1 88 88.1
349902.175918417 1741482.59389558 18628 FALSE 1 88 88.1
349849.747956957 1741437.4494736 18629 FALSE 1 88 88.1
349793.659318057 1741380.03023984 18630 FALSE 1 88 88.1
349776.629420697 1741162.0394429 18631 FALSE 1 88 88.1
349745.674249177 1740880.8645377 18632 FALSE 1 88 88.1
349693.748001517 1740726.62072784 18633 FALSE 1 88 88.1
349667.020497497 1740621.35444994 18634 FALSE 1 88 88.1
349617.685263297 1740539.22328474 18635 FALSE 1 88 88.1
349560.730843537 1740444.8629416 18636 FALSE 1 88 88.1
349492.191266697 1740413.98082894 18637 FALSE 1 88 88.1
349427.224807937 1740349.62560906 18638 FALSE 1 88 88.1
349404.800667177 1740274.22245508 18639 FALSE 1 88 88.1
349336.032610337 1740070.9046905 18640 FALSE 1 88 88.1
349343.755349837 1739863.18589236 18641 FALSE 1 88 88.1
349283.601494677 1739643.93262232 18642 FALSE 1 88 88.1
349258.971809877 1739529.84424498 18643 FALSE 1 88 88.1
349256.630650917 1739517.55421562 18644 FALSE 1 88 88.1
349556.663611557 1739061.88464602 18645 FALSE 1 88 88.1
349646.939898357 1738879.60776942 18646 FALSE 1 88 88.1
349589.436797877 1738852.11751012 18647 FALSE 1 88 88.1
349488.036543817 1738985.25456018 18648 FALSE 1 88 88.1
349534.888574497 1739042.78036726 18649 FALSE 1 88 88.1
349216.856528417 1739463.46596098 18650 FALSE 1 88 88.1
349103.453748997 1739433.10102358 18651 FALSE 1 88 88.1
349065.317268517 1739368.43643506 18652 FALSE 1 88 88.1
348988.468885997 1739265.50750224 18653 FALSE 1 88 88.1
348948.432210017 1739074.17543726 18654 FALSE 1 88 88.1
348911.608862058 1738970.7850531 18655 FALSE 1 88 88.1
348879.502013717 1738856.78284198 18656 FALSE 1 88 88.1
348837.807450038 1738674.26774194 18657 FALSE 1 88 88.1
348873.942332597 1738603.46817534 18658 FALSE 1 88 88.1
348846.219952457 1738526.36647934 18659 FALSE 1 88 88.1
348820.724575277 1738375.33696616 18660 FALSE 1 88 88.1
348859.769695097 1738251.7166128 18661 FALSE 1 88 88.1
348895.452029897 1738103.50098566 18662 FALSE 1 88 88.1
348961.591990077 1737888.07041282 18663 FALSE 1 88 88.1
348963.995190037 1737791.26610312 18664 FALSE 1 88 88.1
349001.828603837 1737715.1682557 18665 FALSE 1 88 88.1
349030.377341677 1737711.32000136 18666 FALSE 1 88 88.1
349084.502520337 1737865.53861318 18667 FALSE 1 88 88.1
349065.479430097 1738046.99408794 18668 FALSE 1 88 88.1
349124.456742617 1738164.2056858 18669 FALSE 1 88 88.1
349250.376528217 1738326.39448516 18670 FALSE 1 88 88.1
349358.934722857 1738318.10470856 18671 FALSE 1 88 88.1
349490.885307917 1738316.58355802 18672 FALSE 1 88 88.1
349663.862251077 1738325.14689196 18673 FALSE 1 88 88.1
349765.058545157 1738288.78880586 18674 FALSE 1 88 88.1
349985.105369637 1738221.14784688 18675 FALSE 1 88 88.1
350163.413582237 1738310.59010622 18676 FALSE 1 88 88.1
350300.236487897 1738273.8213227 18677 FALSE 1 88 88.1
350354.222058277 1738186.97988074 18678 FALSE 1 88 88.1
350333.942717657 1738144.9839049 18679 FALSE 1 88 88.1
350253.210713997 1738010.42744272 18680 FALSE 1 88 88.1
350242.371932617 1737871.54609774 18681 FALSE 1 88 88.1
350332.911968777 1737712.1407669 18682 FALSE 1 88 88.1
350544.907324097 1737556.61406718 18683 FALSE 1 88 88.1
350646.123865257 1737522.01538432 18684 FALSE 1 88 88.1
350793.827287557 1737513.27441082 18685 FALSE 1 88 88.1
350842.269973877 1737517.99469604 18686 FALSE 1 88 88.1
350993.931893378 1737509.2080915 18687 FALSE 1 88 88.1
351084.558159597 1737509.92295166 18688 FALSE 1 88 88.1
351083.326129777 1737555.6860391 18689 FALSE 1 88 88.1
351139.774541097 1737491.69070952 18690 FALSE 1 88 88.1
351148.329103757 1737356.10501802 18691 FALSE 1 88 88.1
351128.997897037 1737243.71522386 18692 FALSE 1 88 88.1
351125.155980217 1737101.23414288 18693 FALSE 1 88 88.1
351075.232816857 1736968.08211982 18694 FALSE 1 88 88.1
351028.753554237 1736866.56269622 18695 FALSE 1 88 88.1
350944.679193797 1736709.17031156 18696 FALSE 1 88 88.1
350882.426726037 1736613.11141184 18697 FALSE 1 88 88.1
350916.856825517 1736508.89974218 18698 FALSE 1 88 88.1
350979.151141937 1736494.10508692 18699 FALSE 1 88 88.1
351076.753927357 1736489.46086356 18700 FALSE 1 88 88.1
351156.540232557 1736465.6667164 18701 FALSE 1 88 88.1
351241.618506957 1736404.8605514 18702 FALSE 1 88 88.1
351273.320850357 1736369.30367046 18703 FALSE 1 88 88.1
351350.840811337 1736301.54634992 18704 FALSE 1 88 88.1
351425.044891497 1736251.42297942 18705 FALSE 1 88 88.1
351541.162592077 1736135.71231162 18706 FALSE 1 88 88.1
351574.725673097 1736108.93185316 18707 FALSE 1 88 88.1
351614.338725317 1736034.57321552 18708 FALSE 1 88 88.1
351671.983672397 1736074.37890522 18709 FALSE 1 88 88.1
351721.881475177 1736052.6888777 18710 FALSE 1 88 88.1
351744.489245537 1736029.55384746 18711 FALSE 1 88 88.1
351798.270757097 1736039.49134748 18712 FALSE 1 88 88.1
351863.149532037 1736058.09878878 18713 FALSE 1 88 88.1
351967.965823757 1736030.49701276 18714 FALSE 1 88 88.1
352042.839111337 1736038.43181824 18715 FALSE 1 88 88.1
352087.444925457 1736053.7537975 18716 FALSE 1 88 88.1
352133.822712577 1736146.476494 18717 FALSE 1 88 88.1
352237.164891097 1736029.1535708 18718 FALSE 1 88 88.1
352343.274069937 1735961.06676166 18719 FALSE 1 88 88.1
352386.703666497 1735874.34716982 18720 FALSE 1 88 88.1
352431.473049197 1735789.37171016 18721 FALSE 1 88 88.1
352418.631774317 1735629.39875296 18722 FALSE 1 88 88.1
352358.477197737 1735524.51785796 18723 FALSE 1 88 88.1
352366.063451237 1735457.56670894 18724 FALSE 1 88 88.1
352355.610189257 1735352.1129254 18725 FALSE 1 88 88.1
352287.530924717 1735322.98492524 18726 FALSE 1 88 88.1
352223.154226737 1735195.27824992 18727 FALSE 1 88 88.1
352225.158298737 1735101.9978686 18728 FALSE 1 88 88.1
352263.269369497 1735011.82045218 18729 FALSE 1 88 88.1
352259.203172817 1734964.35889454 18730 FALSE 1 88 88.1
352261.592547077 1734904.50592934 18731 FALSE 1 88 88.1
352359.974953577 1734776.68282834 18732 FALSE 1 88 88.1
352507.651682217 1734727.4722717 18733 FALSE 1 88 88.1
352514.810704158 1734737.94718258 18734 FALSE 1 88 88.1
352594.922841297 1734627.9304027 18735 FALSE 1 88 88.1
352678.890673497 1734623.44344596 18736 FALSE 1 88 88.1
352794.783914457 1734602.75238018 18737 FALSE 1 88 88.1
352862.700922218 1734617.80570504 18738 FALSE 1 88 88.1
352937.351106357 1734606.38786224 18739 FALSE 1 88 88.1
353056.830123637 1734629.64473392 18740 FALSE 1 88 88.1
353209.296709377 1734652.52138674 18741 FALSE 1 88 88.1
353374.066073437 1734597.83514492 18742 FALSE 1 88 88.1
353422.020581297 1734674.70350768 18743 FALSE 1 88 88.1
353456.678671477 1734742.92727126 18744 FALSE 1 88 88.1
353506.919757058 1734865.51809206 18745 FALSE 1 88 88.1
353536.948752277 1734990.10144494 18746 FALSE 1 88 88.1
353582.988001477 1735091.62584484 18747 FALSE 1 88 88.1
353611.697508737 1735216.22439682 18748 FALSE 1 88 88.1
353645.264105157 1735456.89857378 18749 FALSE 1 88 88.1
353607.416714737 1735569.94729768 18750 FALSE 1 88 88.1
353616.550478397 1735675.41621284 18751 FALSE 1 88 88.1
353696.213649117 1735755.43817934 18752 FALSE 1 88 88.1
353888.575767177 1735842.95893952 18753 FALSE 1 88 88.1
354047.504161837 1735892.1545338 18754 FALSE 1 88 88.1
354193.785065697 1735989.00427616 18755 FALSE 1 88 88.1
354240.413793297 1736027.17732114 18756 FALSE 1 88 88.1
354312.166255197 1736146.00095124 18757 FALSE 1 88 88.1
354369.167162237 1736282.59030372 18758 FALSE 1 88 88.1
354422.994164557 1736449.12890756 18759 FALSE 1 88 88.1
354536.781864737 1736512.92132352 18760 FALSE 1 88 88.1
354747.604297257 1736522.80813654 18761 FALSE 1 88 88.1
355000.828257757 1736394.95983624 18762 FALSE 1 88 88.1
355093.247887157 1736360.46271372 18763 FALSE 1 88 88.1
355201.258173317 1736304.67106186 18764 FALSE 1 88 88.1
355233.407922417 1736193.44767098 18765 FALSE 1 88 88.1
355241.292016397 1736114.17621928 18766 FALSE 1 88 88.1
355245.501522537 1736059.58108036 18767 FALSE 1 88 88.1
355248.006219557 1735971.57379554 18768 FALSE 1 88 88.1
355363.716756597 1735935.04866396 18769 FALSE 1 88 88.1
355418.412068597 1735909.78425178 18770 FALSE 1 88 88.1
355459.601865917 1735819.57149698 18771 FALSE 1 88 88.1
355497.915622657 1735746.98757788 18772 FALSE 1 88 88.1
355619.432768617 1735641.77238808 18773 FALSE 1 88 88.1
355811.207933177 1735563.9004664 18774 FALSE 1 88 88.1
356013.457971937 1735478.869554 18775 FALSE 1 88 88.1
356143.143129077 1735319.01367824 18776 FALSE 1 88 88.1
356022.238516577 1735133.89311702 18777 FALSE 1 88 88.1
355933.576025317 1735036.37928074 18778 FALSE 1 88 88.1
355743.332230457 1734941.79584536 18779 FALSE 1 88 88.1
355622.019237537 1734950.2323911 18780 FALSE 1 88 88.1
355433.533338957 1734970.00059368 18781 FALSE 1 88 88.1
355354.477232737 1735057.1306497 18782 FALSE 1 88 88.1
355246.101900917 1735081.25419754 18783 FALSE 1 88 88.1
355206.984660937 1735007.80320328 18784 FALSE 1 88 88.1
355328.657810017 1734877.9522944 18785 FALSE 1 88 88.1
355424.697515457 1734852.2113743 18786 FALSE 1 88 88.1
355545.185402417 1734810.3525531 18787 FALSE 1 88 88.1
355594.075487997 1734739.40632418 18788 FALSE 1 88 88.1
355606.264306177 1734575.62601868 18789 FALSE 1 88 88.1
355608.308966697 1734485.86448836 18790 FALSE 1 88 88.1
355720.326064057 1734357.88450798 18791 FALSE 1 88 88.1
355780.152627777 1734167.16164068 18792 FALSE 1 88 88.1
355767.277247777 1734042.38072792 18793 FALSE 1 88 88.1
355929.143782537 1733964.85370478 18794 FALSE 1 88 88.1
356017.057423457 1733882.90034196 18795 FALSE 1 88 88.1
355995.547610517 1733772.2955002 18796 FALSE 1 88 88.1
356000.941013497 1733744.08025818 18797 FALSE 1 88 88.1
356048.199721217 1733722.42076942 18798 FALSE 1 88 88.1
356080.646024337 1733713.24897364 18799 FALSE 1 88 88.1
356135.280516417 1733682.7066407 18800 FALSE 1 88 88.1
356214.255549897 1733588.53935182 18801 FALSE 1 88 88.1
356272.828265357 1733556.19206832 18802 FALSE 1 88 88.1
356327.442477317 1733523.8904104 18803 FALSE 1 88 88.1
356417.093673497 1733554.52935734 18804 FALSE 1 88 88.1
356464.182398537 1733594.4566852 18805 FALSE 1 88 88.1
356543.662847977 1733658.64462062 18806 FALSE 1 88 88.1
356566.492146637 1733769.23422114 18807 FALSE 1 88 88.1
356635.700475337 1733858.17447254 18808 FALSE 1 88 88.1
356724.871273137 1733885.29980014 18809 FALSE 1 88 88.1
356866.681618877 1733785.1296264 18810 FALSE 1 88 88.1
356912.683123657 1733654.3915084 18811 FALSE 1 88 88.1
357033.333154137 1733626.60747016 18812 FALSE 1 88 88.1
357151.486115077 1733611.16917974 18813 FALSE 1 88 88.1
357293.606854537 1733576.09942572 18814 FALSE 1 88 88.1
357398.524245857 1733557.29455362 18815 FALSE 1 88 88.1
357622.467969917 1733484.33088886 18816 FALSE 1 88 88.1
357728.840523337 1733439.11576828 18817 FALSE 1 88 88.1
357815.643622098 1733413.48141884 18818 FALSE 1 88 88.1
357942.112808437 1733394.4281726 18819 FALSE 1 88 88.1
358010.130987757 1733418.27816282 18820 FALSE 1 88 88.1
358109.809385737 1733517.42456976 18821 FALSE 1 88 88.1
358151.281617097 1733566.21441856 18822 FALSE 1 88 88.1
358208.946565558 1733607.77937654 18823 FALSE 1 88 88.1
358374.777649437 1733568.91724456 18824 FALSE 1 88 88.1
358504.319366777 1733511.11815188 18825 FALSE 1 88 88.1
358625.862975677 1733446.37298902 18826 FALSE 1 88 88.1
358644.966050857 1733386.32761636 18827 FALSE 1 88 88.1
358654.433355977 1733329.91242886 18828 FALSE 1 88 88.1
358649.819756217 1733234.94910054 18829 FALSE 1 88 88.1
358598.462206197 1733129.96711084 18830 FALSE 1 88 88.1
358605.703831497 1733033.10758206 18831 FALSE 1 88 88.1
358675.292578277 1733002.3929675 18832 FALSE 1 88 88.1
358769.558766237 1733013.62350108 18833 FALSE 1 88 88.1
358879.956833177 1733012.35116078 18834 FALSE 1 88 88.1
358976.213166077 1732967.25269198 18835 FALSE 1 88 88.1
359009.275493558 1732935.19948828 18836 FALSE 1 88 88.1
359137.929731018 1732953.0719594 18837 FALSE 1 88 88.1
359189.789454877 1732948.95514838 18838 FALSE 1 88 88.1
359428.233424557 1732912.7753695 18839 FALSE 1 88 88.1
359507.754263577 1732980.48188992 18840 FALSE 1 88 88.1
359584.257101457 1733053.50187822 18841 FALSE 1 88 88.1
359696.779421437 1733083.87720222 18842 FALSE 1 88 88.1
360000.873794257 1733018.78777782 18843 FALSE 1 88 88.1
360174.149111857 1732900.6596008 18844 FALSE 1 88 88.1
360329.411561997 1732784.49860648 18845 FALSE 1 88 88.1
360387.120090637 1732600.83896346 18846 FALSE 1 88 88.1
360326.864602337 1732487.16179006 18847 FALSE 1 88 88.1
360165.237055697 1732432.71847428 18848 FALSE 1 88 88.1
360086.764370217 1732417.78677596 18849 FALSE 1 88 88.1
359968.301230317 1732368.12468264 18850 FALSE 1 88 88.1
359837.346518317 1732341.4808702 18851 FALSE 1 88 88.1
359802.283143957 1732238.07070586 18852 FALSE 1 88 88.1
360006.212720017 1732031.61114472 18853 FALSE 1 88 88.1
360076.269368357 1731926.98954078 18854 FALSE 1 88 88.1
360231.025018497 1731766.8453864 18855 FALSE 1 88 88.1
360250.399553257 1731654.01006254 18856 FALSE 1 88 88.1
360278.807831757 1731523.4750032 18857 FALSE 1 88 88.1
360239.421078477 1731388.44253318 18858 FALSE 1 88 88.1
360128.558432877 1731234.87854764 18859 FALSE 1 88 88.1
360136.849888077 1731076.42229668 18860 FALSE 1 88 88.1
360131.735761997 1730976.18612064 18861 FALSE 1 88 88.1
360168.053202037 1730921.22114204 18862 FALSE 1 88 88.1
360097.241832037 1730807.66553848 18863 FALSE 1 88 88.1
360058.301156137 1730711.33829236 18864 FALSE 1 88 88.1
360072.073389157 1730570.414513 18865 FALSE 1 88 88.1
360071.501244997 1730368.07131418 18866 FALSE 1 88 88.1
359978.657726677 1730251.25044008 18867 FALSE 1 88 88.1
359936.036230417 1730140.8890817 18868 FALSE 1 88 88.1
359964.769000077 1730038.50329974 18869 FALSE 1 88 88.1
359936.424894217 1729945.57304904 18870 FALSE 1 88 88.1
359891.476440597 1729785.97071356 18871 FALSE 1 88 88.1
359788.930188257 1729628.79163612 18872 FALSE 1 88 88.1
359635.057483537 1729560.18216624 18873 FALSE 1 88 88.1
359448.983550317 1729407.48466366 18874 FALSE 1 88 88.1
359393.645706637 1729415.16057442 18875 FALSE 1 88 88.1
359274.268555037 1729400.70007214 18876 FALSE 1 88 88.1
359128.148845217 1729432.29639424 18877 FALSE 1 88 88.1
358917.750928397 1729573.72640184 18878 FALSE 1 88 88.1
358706.337594097 1729741.56161694 18879 FALSE 1 88 88.1
358537.291880617 1729806.85389266 18880 FALSE 1 88 88.1
358245.167804737 1729841.8922647 18881 FALSE 1 88 88.1
358186.670000617 1729842.5663465 18882 FALSE 1 88 88.1
358053.226026037 1729752.6066438 18883 FALSE 1 88 88.1
357991.738402637 1729684.69211922 18884 FALSE 1 88 88.1
357810.697239817 1729625.19347666 18885 FALSE 1 88 88.1
357744.458708297 1729603.08239312 18886 FALSE 1 88 88.1
357644.117675057 1729484.58814956 18887 FALSE 1 88 88.1
357529.051477237 1729424.32924708 18888 FALSE 1 88 88.1
357394.387560437 1729457.55316508 18889 FALSE 1 88 88.1
357261.022861417 1729489.00255116 18890 FALSE 1 88 88.1
357101.254044937 1729557.70709238 18891 FALSE 1 88 88.1
357094.216710577 1729557.78818388 18892 FALSE 1 88 88.1
356969.040472957 1729536.35623012 18893 FALSE 1 88 88.1
356903.993605617 1729464.96353546 18894 FALSE 1 88 88.1
356936.123493897 1729351.98104038 18895 FALSE 1 88 88.1
356994.420397457 1729219.34179868 18896 FALSE 1 88 88.1
357016.778762857 1729136.38453996 18897 FALSE 1 88 88.1
356939.763005997 1728980.67054992 18898 FALSE 1 88 88.1
356788.224988457 1728885.64050768 18899 FALSE 1 88 88.1
356669.477908397 1728811.34741426 18900 FALSE 1 88 88.1
356664.730617177 1728628.40715984 18901 FALSE 1 88 88.1
356538.763755737 1728538.36113006 18902 FALSE 1 88 88.1
356227.916892277 1728513.78977486 18903 FALSE 1 88 88.1
356036.785824737 1728494.87726334 18904 FALSE 1 88 88.1
355826.044664737 1728492.02681336 18905 FALSE 1 88 88.1
355652.202827337 1728446.52156252 18906 FALSE 1 88 88.1
355380.458640497 1728532.35241826 18907 FALSE 1 88 88.1
355224.139494717 1728671.39993246 18908 FALSE 1 88 88.1
355183.518751617 1728696.5019445 18909 FALSE 1 88 88.1
354925.687014377 1728768.09600606 18910 FALSE 1 88 88.1
354730.386607117 1728807.29732304 18911 FALSE 1 88 88.1
354487.375224097 1728790.74219536 18912 FALSE 1 88 88.1
354320.894944117 1728773.30522406 18913 FALSE 1 88 88.1
354091.186043157 1728804.10518528 18914 FALSE 1 88 88.1
353668.402186837 1728914.55096898 18915 FALSE 1 88 88.1
353451.150469917 1728957.5244111 18916 FALSE 1 88 88.1
353096.710938037 1729005.59778834 18917 FALSE 1 88 88.1
352736.750051717 1729032.61995666 18918 FALSE 1 88 88.1
352491.064994197 1729051.28707394 18919 FALSE 1 88 88.1
352205.389334417 1729035.22357264 18920 FALSE 1 88 88.1
351712.851187897 1728894.85452186 18921 FALSE 1 88 88.1
